ID,Sex_ Female,Race_ White,Employment class_ ?,Employment class_ Federal-gov,Employment class_ Local-gov,Employment class_ Private,Employment class_ Self-emp-inc,Employment class_ Self-emp-not-inc,Employment class_ State-gov,Employment class_ Without-pay,Occupation_ ?,Occupation_ Adm-clerical,Occupation_ Armed-Forces,Occupation_ Craft-repair,Occupation_ Exec-managerial,Occupation_ Farming-fishing,Occupation_ Handlers-cleaners,Occupation_ Machine-op-inspct,Occupation_ Other-service,Occupation_ Priv-house-serv,Occupation_ Prof-specialty,Occupation_ Protective-serv,Occupation_ Sales,Occupation_ Tech-support,Occupation_ Transport-moving,Married,Age_normalize,Education_years_n,Fnlwgt_normalize,Work_hours_per_week_n,Capital_n,US_born
24666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.410958904109589,0.5333333333333333,0.12694695763200528,0.3979591836734694,0.5345359757773599,1
20653,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1095890410958904,0.5333333333333333,0.27930561657376646,0.030612244897959183,-0.12844462026120232,1
34389,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2191780821917808,0.8,0.09729382327905764,0.5510204081632653,-0.12844462026120232,1
22829,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.410958904109589,0.4,0.21200043246656966,0.3979591836734694,0.8480616382910799,1
8537,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1506849315068493,0.8,0.015476125099535956,0.15306122448979592,-0.12844462026120232,1
25004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.410958904109589,0.9333333333333333,0.26135396359043356,0.5510204081632653,2.0136242990685522,1
35973,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2054794520547945,0.8666666666666667,0.2557087303330679,0.3979591836734694,-0.3551412111647107,1
38181,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0547945205479452,0.5333333333333333,0.1445236346412587,0.3979591836734694,-0.12844462026120232,1
43168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.547945205479452,0.6,0.25288568467008976,0.3979591836734694,-0.12844462026120232,1
700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3150684931506849,0.8666666666666667,0.18032311430846537,0.4489795918367347,-0.12844462026120232,1
46063,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.273972602739726,0.5333333333333333,0.14447729893736785,0.3979591836734694,0.6098163531339966,1
23090,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1780821917808219,0.5333333333333333,0.06736610697712732,0.4489795918367347,-0.12844462026120232,1
24530,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4931506849315068,0.5333333333333333,0.22499502320217468,0.3979591836734694,-0.12844462026120232,1
23704,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.6,0.05743825338422252,0.3979591836734694,-0.12844462026120232,1
1051,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.547945205479452,0.9333333333333333,0.13166204453719213,0.5,2.0136242990685522,1
43234,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4657534246575342,0.8,0.1687306076498531,0.5,-0.12844462026120232,1
2282,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6438356164383562,0.2,0.154524424064362,0.29591836734693877,-0.12844462026120232,0
28931,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0273972602739726,0.6,0.13160026359867102,0.29591836734693877,-0.12844462026120232,1
20861,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2876712328767123,0.5333333333333333,0.19707432933358962,0.41836734693877553,-0.12844462026120232,1
39179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2602739726027397,0.6,0.1462663719487081,0.3979591836734694,-0.12844462026120232,1
18466,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1917808219178082,0.26666666666666666,0.08523795958153711,0.3979591836734694,-0.12844462026120232,1
5921,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0547945205479452,0.6,0.1436698563936407,0.19387755102040816,-0.12844462026120232,1
43037,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3698630136986301,0.5333333333333333,0.1610285839808891,0.14285714285714285,-0.12844462026120232,1
6612,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0684931506849315,0.5333333333333333,0.27572232213954256,0.3979591836734694,-0.12844462026120232,1
15865,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6027397260273972,0.4666666666666667,0.013229701529421456,0.3979591836734694,-0.12844462026120232,1
31841,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.410958904109589,0.5333333333333333,0.12784964578928582,0.4387755102040816,-0.12844462026120232,1
13752,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6438356164383562,0.5333333333333333,0.23947578873664846,0.3979591836734694,-0.12844462026120232,1
36912,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4657534246575342,0.8,0.10944922293308437,0.3979591836734694,-0.12844462026120232,1
40138,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1095890410958904,0.7333333333333333,0.17227700513468244,0.12244897959183673,-0.12844462026120232,1
41440,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3287671232876712,0.7333333333333333,0.16632887366484528,0.5,-0.12844462026120232,1
32943,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4520547945205479,0.6,0.18855628243499273,0.4489795918367347,-0.12844462026120232,1
14433,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0958904109589041,0.6,0.15239469782256515,0.5,-0.12844462026120232,1
21665,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0547945205479452,0.6,0.1898931532991021,0.7040816326530612,-0.12844462026120232,1
42817,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4931506849315068,0.8,0.1359961489881655,0.4387755102040816,-0.12844462026120232,1
16974,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.273972602739726,0.5333333333333333,0.1552580727093001,0.3979591836734694,-0.12844462026120232,1
2248,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0410958904109589,0.5333333333333333,0.10258553227710811,0.3979591836734694,-0.12844462026120232,1
7047,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.8,0.006724683544303798,0.4387755102040816,-0.12844462026120232,1
17960,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.6,0.1469845753590159,0.3979591836734694,-0.12844462026120232,1
6670,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2602739726027397,0.5333333333333333,0.14195972569263296,0.47959183673469385,-0.12844462026120232,1
1116,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2465753424657534,0.6,0.2897045498228946,0.5510204081632653,0.2749042197803229,0
27307,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6438356164383562,0.8,0.25487382959444244,0.3979591836734694,-0.12844462026120232,1
39264,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6712328767123288,0.6,0.20880069469233092,0.061224489795918366,-0.12844462026120232,1
4803,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2191780821917808,0.8,0.1853917254729674,0.5,-0.12844462026120232,1
42049,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.410958904109589,0.5333333333333333,0.07281055218429941,0.3979591836734694,-0.12844462026120232,1
46322,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.136986301369863,0.8,0.31730003569565335,0.45918367346938777,1.8034665789479414,1
20204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1780821917808219,0.8666666666666667,0.38432377330514295,0.4387755102040816,-0.12844462026120232,1
28298,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1917808219178082,0.5333333333333333,0.5424555177242648,0.29591836734693877,-0.3557115170537761,1
37921,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0821917808219178,0.7333333333333333,0.30982025179164724,0.24489795918367346,-0.12844462026120232,0
30583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3150684931506849,0.5333333333333333,0.2666104917762706,0.29591836734693877,-0.12844462026120232,1
29332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0821917808219178,0.5333333333333333,0.253409106510338,0.3979591836734694,-0.12844462026120232,1
33579,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3698630136986301,0.8666666666666667,0.14948498723193937,0.3979591836734694,0.4968957870990415,1
1263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2876712328767123,0.5333333333333333,0.14656583788681732,0.3979591836734694,-0.12844462026120232,1
6613,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3013698630136986,0.6,0.04378380790246849,0.3979591836734694,-0.12844462026120232,0
40405,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5753424657534246,0.6,0.08254619841291634,0.3979591836734694,-0.12844462026120232,1
31563,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2328767123287671,0.8,0.16053004612976743,0.47959183673469385,-0.12844462026120232,1
26563,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.410958904109589,0.5333333333333333,0.11707916884044042,0.6020408163265306,-0.12844462026120232,1
44672,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3972602739726027,0.5333333333333333,0.13714853510530217,0.3469387755102041,-0.12844462026120232,0
25161,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3150684931506849,0.3333333333333333,0.1049615242043988,0.3979591836734694,-0.12844462026120232,1
12228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3424657534246575,0.5333333333333333,0.11442687882698592,0.3979591836734694,-0.12844462026120232,1
35368,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1506849315068493,0.8,0.1468816071281474,0.3979591836734694,-0.12844462026120232,1
17055,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2876712328767123,0.6,0.1491426178643016,0.3979591836734694,-0.12844462026120232,0
30037,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6575342465753424,0.2,0.0031688473049781706,0.3979591836734694,-0.12844462026120232,1
36647,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2328767123287671,0.8,0.1509531425904061,0.3979591836734694,-0.39748642342781887,1
9410,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2602739726027397,0.5333333333333333,0.04193810236415058,0.3979591836734694,-0.12844462026120232,1
40760,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6164383561643836,0.3333333333333333,0.23299994508361022,0.3979591836734694,-0.12844462026120232,1
45184,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3561643835616438,0.9333333333333333,0.10777084076992778,0.5,-0.12844462026120232,1
45330,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3835616438356164,0.8,0.015524176940607924,0.4489795918367347,-0.12844462026120232,1
4710,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2876712328767123,0.6666666666666666,0.0026008058980202644,0.3979591836734694,-0.12844462026120232,1
34047,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.8,0.006724683544303798,0.4387755102040816,-0.12844462026120232,1
11810,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4383561643835616,0.8,0.031511710920124114,0.3979591836734694,-0.12844462026120232,1
21439,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3424657534246575,0.5333333333333333,0.15816606716274473,0.3979591836734694,-0.12844462026120232,1
9378,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2465753424657534,0.8,0.2725045649249018,0.3979591836734694,-0.12844462026120232,1
37414,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1780821917808219,0.6,0.18686931958593042,0.29591836734693877,-0.12844462026120232,1
35458,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3424657534246575,0.8666666666666667,0.1639434429830583,0.3469387755102041,0.5398113052512151,1
8674,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0958904109589041,0.6,0.18067406436200883,0.3469387755102041,-0.12844462026120232,1
16152,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2328767123287671,0.5333333333333333,0.1535676775858755,0.3979591836734694,-0.12844462026120232,1
19263,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8356164383561644,0.2,0.05517123616793432,0.3979591836734694,-0.12844462026120232,0
5682,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1643835616438356,0.5333333333333333,0.06268019440401988,0.47959183673469385,-0.12844462026120232,1
43726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5753424657534246,0.3333333333333333,0.1110443724429556,0.3979591836734694,-0.12844462026120232,1
7668,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2876712328767123,0.8,0.11799644416376068,0.5612244897959183,-0.12844462026120232,1
45192,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.4666666666666667,0.11780166259370109,0.15306122448979592,-0.12844462026120232,1
23326,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0410958904109589,0.6,0.354243320794091,0.14285714285714285,-0.12844462026120232,1
40585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1506849315068493,0.6,0.1338998874214009,0.3979591836734694,-0.12844462026120232,0
15460,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.589041095890411,0.2,0.18287415222823253,0.3979591836734694,-0.12844462026120232,1
5300,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.5333333333333333,0.22216768719624372,0.3979591836734694,-0.12844462026120232,1
41447,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.6,0.21896537521623327,0.19387755102040816,-0.12844462026120232,1
13728,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4383561643835616,0.8,0.0918596748949724,0.5,-0.12844462026120232,1
47897,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3150684931506849,0.8666666666666667,0.12947740190559873,0.3979591836734694,-0.12844462026120232,1
22857,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0684931506849315,0.6,0.1473767127049068,0.3979591836734694,0.21473694848392008,1
7444,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1780821917808219,0.9333333333333333,0.12766001263076965,0.6020408163265306,-0.12844462026120232,1
16806,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.5333333333333333,0.18176381147203383,0.47959183673469385,0.6098163531339966,1
8250,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3972602739726027,0.06666666666666667,0.15340035421071418,0.19387755102040816,-0.12844462026120232,1
37022,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1506849315068493,0.5333333333333333,0.13248321617836845,0.3979591836734694,-0.12844462026120232,1
34591,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1095890410958904,0.8,0.17905488893160162,0.3979591836734694,-0.12844462026120232,1
42317,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6438356164383562,0.9333333333333333,0.17199727477415636,0.08163265306122448,-0.12844462026120232,1
37780,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2602739726027397,0.6666666666666666,0.0577008223729372,0.5,-0.39748642342781887,1
28230,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3287671232876712,0.8666666666666667,0.011887682253768636,0.3979591836734694,-0.409890576514992,1
38713,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1232876712328767,0.5333333333333333,0.07493856228891513,0.5,-0.12844462026120232,1
1221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.410958904109589,0.8,0.07097256926329663,0.7040816326530612,-0.12844462026120232,1
12749,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0958904109589041,0.8,0.15049665010022242,0.14285714285714285,-0.12844462026120232,1
42663,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.410958904109589,0.8666666666666667,0.1694196367280815,0.3469387755102041,-0.12844462026120232,1
28063,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2876712328767123,0.6666666666666666,0.15835398418407973,0.3979591836734694,0.20718039545380315,1
33963,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3698630136986301,1.0,0.18240736291496196,0.37755102040816324,-0.12844462026120232,1
23250,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6027397260273972,0.4,0.06260811664241193,0.3979591836734694,-0.12844462026120232,1
3647,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3972602739726027,0.6,0.010234184079738598,0.3979591836734694,-0.12844462026120232,1
13816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3698630136986301,0.8,0.13256301655729152,0.3979591836734694,-0.12844462026120232,1
5176,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1506849315068493,0.8,0.11190072489634531,0.3979591836734694,-0.12844462026120232,1
9399,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4520547945205479,0.8,0.15905416815398557,0.6020408163265306,-0.39962507051181423,1
31124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.136986301369863,0.13333333333333333,0.0784343337269008,0.19387755102040816,-0.12844462026120232,0
1362,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0547945205479452,0.4,0.2034841017051539,0.3979591836734694,-0.12844462026120232,0
46627,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1095890410958904,0.8,0.022532881188390676,0.6020408163265306,-0.12844462026120232,1
40588,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.4,0.08273154122847964,0.19387755102040816,-0.12844462026120232,1
31704,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.4666666666666667,0.34981826107251707,0.5510204081632653,-0.12844462026120232,1
34477,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0273972602739726,0.5333333333333333,0.2193360608473599,0.14285714285714285,-0.12844462026120232,1
46346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0136986301369863,0.4,0.07078636837914276,0.14285714285714285,-0.12844462026120232,0
25998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2328767123287671,0.4666666666666667,0.15727024355418875,0.3979591836734694,-0.12844462026120232,0
23092,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8082191780821918,0.5333333333333333,0.2062779730360526,0.14285714285714285,-0.12844462026120232,1
6849,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2328767123287671,0.5333333333333333,0.15722905626184136,0.5,-0.12844462026120232,1
498,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.6,0.11946374145363683,0.6020408163265306,-0.12844462026120232,1
14652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5205479452054794,0.5333333333333333,0.0539587852494577,0.5510204081632653,-0.12844462026120232,1
32045,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2191780821917808,0.9333333333333333,0.10381943491034899,0.3979591836734694,-0.12844462026120232,1
21763,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2602739726027397,0.5333333333333333,0.14242994728026578,0.3979591836734694,-0.12844462026120232,1
11250,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4657534246575342,0.4,0.2427750624673934,0.3979591836734694,-0.12844462026120232,1
38904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8356164383561644,0.13333333333333333,0.07411310030478596,0.35714285714285715,-0.12844462026120232,1
8080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5616438356164384,0.2,0.07235749196847799,0.3979591836734694,-0.12844462026120232,1
6854,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3835616438356164,0.5333333333333333,0.12725929459897306,0.4489795918367347,-0.43911875332959527,1
41126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2602739726027397,0.9333333333333333,0.13119010681237817,0.3979591836734694,-0.12844462026120232,0
3850,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0273972602739726,0.6,0.12693065432878442,0.23469387755102042,-0.35685212883190703,1
41405,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3287671232876712,0.6,0.142123616793432,0.3979591836734694,-0.12844462026120232,1
38620,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6164383561643836,0.9333333333333333,0.1779050770202367,0.15306122448979592,-0.12844462026120232,1
22286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2328767123287671,0.8,0.20944853647821193,0.4489795918367347,-0.12844462026120232,0
33778,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0410958904109589,0.4,0.4069210096378264,0.3979591836734694,-0.12844462026120232,1
33392,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1917808219178082,0.4,0.12498283862818858,0.3979591836734694,-0.12844462026120232,0
12035,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3287671232876712,0.6,0.1835546006205552,0.3979591836734694,-0.12844462026120232,1
22236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.589041095890411,0.5333333333333333,0.17064495867541668,0.5,-0.12844462026120232,1
47188,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3287671232876712,0.8,0.1063275694005876,0.3979591836734694,-0.12844462026120232,1
